payment_id,customer_id,staff_id,rental_id,amount,payment_date
437,16,2,10687.0,2.99,2005-08-01T16:53:02.000Z
438,16,2,10727.0,2.99,2005-08-01T18:15:08.000Z
439,16,2,11308.0,0.99,2005-08-02T14:50:44.000Z
440,16,2,12104.0,2.99,2005-08-17T21:53:00.000Z
441,16,1,12358.0,4.99,2005-08-18T06:41:43.000Z
442,16,1,12577.0,7.99,2005-08-18T14:39:46.000Z
443,16,2,13151.0,4.99,2005-08-19T12:08:23.000Z
444,16,1,13391.0,4.99,2005-08-19T21:01:42.000Z
445,16,1,13480.0,6.99,2005-08-20T00:10:27.000Z
446,16,1,14511.0,8.99,2005-08-21T13:45:34.000Z
447,17,2,287.0,2.99,2005-05-26T18:44:54.000Z
448,17,1,580.0,2.99,2005-05-28T10:19:53.000Z
449,17,2,884.0,4.99,2005-05-30T05:41:32.000Z
450,17,2,2175.0,5.99,2005-06-17T23:17:58.000Z
451,17,1,2684.0,8.99,2005-06-19T11:29:08.000Z
452,17,2,3269.0,5.99,2005-06-21T04:06:30.000Z
453,17,1,5714.0,3.99,2005-07-10T09:46:57.000Z
454,17,1,5883.0,3.99,2005-07-10T18:25:21.000Z
455,17,2,6884.0,1.99,2005-07-12T19:52:41.000Z
456,17,2,8076.0,8.99,2005-07-28T16:45:58.000Z
457,17,1,8213.0,2.99,2005-07-28T22:37:33.000Z
458,17,2,9092.0,8.99,2005-07-30T07:30:56.000Z
459,17,1,9138.0,2.99,2005-07-30T09:11:52.000Z
460,17,2,9382.0,8.99,2005-07-30T18:23:44.000Z
461,17,1,9489.0,0.99,2005-07-30T22:43:32.000Z
462,17,2,11990.0,4.99,2005-08-17T17:26:22.000Z
463,17,1,13732.0,2.99,2005-08-20T09:24:41.000Z
464,17,1,14040.0,2.99,2005-08-20T20:43:44.000Z
465,17,2,14326.0,2.99,2005-08-21T07:15:41.000Z
466,17,1,14346.0,2.99,2005-08-21T07:42:26.000Z
467,17,2,15752.0,5.99,2005-08-23T11:41:38.000Z
468,18,1,50.0,2.99,2005-05-25T05:44:53.000Z
469,18,1,116.0,4.99,2005-05-25T18:27:51.000Z
470,18,1,692.0,4.99,2005-05-29T00:32:10.000Z
471,18,2,1451.0,5.99,2005-06-15T18:30:18.000Z
472,18,2,1783.0,4.99,2005-06-16T18:23:23.000Z
473,18,2,2112.0,5.99,2005-06-17T18:52:42.000Z
474,18,1,2990.0,8.99,2005-06-20T08:02:51.000Z
475,18,2,4672.0,3.99,2005-07-08T09:15:38.000Z
476,18,2,4724.0,3.99,2005-07-08T11:46:30.000Z
477,18,2,4923.0,3.99,2005-07-08T20:44:39.000Z
478,18,2,6128.0,2.99,2005-07-11T07:15:08.000Z
479,18,1,6846.0,0.99,2005-07-12T18:20:45.000Z
480,18,2,8122.0,2.99,2005-07-28T18:27:37.000Z
481,18,1,8555.0,4.99,2005-07-29T10:18:01.000Z
482,18,1,9036.0,4.99,2005-07-30T05:18:38.000Z
483,18,2,9114.0,4.99,2005-07-30T08:13:21.000Z
484,18,1,10682.0,4.99,2005-08-01T16:32:53.000Z
485,18,2,10721.0,1.99,2005-08-01T18:05:18.000Z
486,18,2,11094.0,4.99,2005-08-02T07:03:02.000Z
487,18,2,11439.0,4.99,2005-08-02T19:22:45.000Z
488,18,2,12333.0,0.99,2005-08-18T05:51:39.000Z
489,18,2,13490.0,0.99,2005-08-20T00:29:29.000Z
490,19,2,18.0,0.99,2005-05-25T00:10:47.000Z
491,19,2,110.0,9.99,2005-05-25T17:43:49.000Z
492,19,1,179.0,6.99,2005-05-26T03:26:06.000Z
493,19,1,337.0,2.99,2005-05-27T02:22:30.000Z
494,19,2,591.0,2.99,2005-05-28T12:11:04.000Z
495,19,2,696.0,2.99,2005-05-29T00:59:10.000Z
496,19,1,2657.0,2.99,2005-06-19T09:42:59.000Z
497,19,1,2848.0,2.99,2005-06-19T21:55:37.000Z
498,19,2,3423.0,2.99,2005-06-21T16:38:02.000Z
499,19,2,3549.0,4.99,2005-07-06T01:24:55.000Z
500,19,2,6495.0,4.99,2005-07-12T01:57:02.000Z
501,19,1,9157.0,5.99,2005-07-30T10:06:23.000Z
502,19,1,9256.0,0.99,2005-07-30T13:29:29.000Z
503,19,2,10077.0,9.99,2005-07-31T19:01:06.000Z
504,19,1,10176.0,7.99,2005-07-31T22:40:35.000Z
505,19,2,11508.0,8.99,2005-08-16T22:27:36.000Z
506,19,1,11869.0,5.99,2005-08-17T13:10:22.000Z
507,19,1,12211.0,9.99,2005-08-18T01:31:18.000Z
508,19,2,12357.0,2.99,2005-08-18T06:40:52.000Z
509,19,1,13718.0,8.99,2005-08-20T08:53:44.000Z
510,19,2,13804.0,8.99,2005-08-20T11:46:32.000Z
511,19,1,14101.0,4.99,2005-08-20T23:33:03.000Z
512,19,1,15047.0,2.99,2005-08-22T08:57:16.000Z
513,19,2,15529.0,0.99,2005-08-23T02:46:47.000Z
514,20,2,202.0,2.99,2005-05-26T06:27:36.000Z
515,20,2,497.0,6.99,2005-05-27T23:54:39.000Z
516,20,2,546.0,1.99,2005-05-28T06:16:25.000Z
517,20,2,1558.0,0.99,2005-06-16T01:33:53.000Z
518,20,2,2136.0,3.99,2005-06-17T20:16:41.000Z
519,20,2,2343.0,4.99,2005-06-18T10:46:26.000Z
520,20,1,3350.0,4.99,2005-06-21T10:21:38.000Z
521,20,2,4011.0,3.99,2005-07-06T23:48:25.000Z
522,20,1,4407.0,2.99,2005-07-07T20:39:45.000Z
523,20,1,5718.0,2.99,2005-07-10T10:03:20.000Z
524,20,1,6254.0,2.99,2005-07-11T14:10:18.000Z
525,20,2,6267.0,6.99,2005-07-11T14:53:00.000Z
526,20,2,7217.0,4.99,2005-07-27T08:31:44.000Z
527,20,2,7864.0,5.99,2005-07-28T09:06:10.000Z
528,20,2,8127.0,2.99,2005-07-28T18:45:19.000Z
529,20,2,9075.0,4.99,2005-07-30T06:55:14.000Z
530,20,2,9468.0,3.99,2005-07-30T21:53:52.000Z
531,20,2,10284.0,4.99,2005-08-01T02:33:19.000Z
532,20,1,10616.0,7.99,2005-08-01T13:59:50.000Z
533,20,1,10954.0,1.99,2005-08-02T02:30:24.000Z
534,20,1,11821.0,0.99,2005-08-17T11:27:55.000Z
535,20,1,12180.0,0.99,2005-08-18T00:28:15.000Z
536,20,2,13036.0,4.99,2005-08-19T07:48:37.000Z
537,20,1,13137.0,4.99,2005-08-19T11:26:32.000Z
538,20,2,13317.0,2.99,2005-08-19T18:25:42.000Z
539,20,2,14613.0,2.99,2005-08-21T17:03:20.000Z
540,20,2,15057.0,6.99,2005-08-22T09:19:58.000Z
541,20,1,15161.0,1.99,2005-08-22T13:37:22.000Z
542,20,2,15248.0,0.99,2005-08-22T16:53:06.000Z
543,20,1,15460.0,2.99,2005-08-23T00:10:42.000Z
544,21,1,260.0,3.99,2005-05-26T14:42:20.000Z
545,21,2,463.0,3.99,2005-05-27T19:11:47.000Z
546,21,1,570.0,0.99,2005-05-28T09:15:04.000Z
547,21,2,2235.0,7.99,2005-06-18T03:08:50.000Z
548,21,1,2268.0,4.99,2005-06-18T05:13:41.000Z
549,21,1,2393.0,2.99,2005-06-18T14:37:55.000Z
550,21,2,2830.0,4.99,2005-06-19T20:14:33.000Z
551,21,1,3212.0,10.99,2005-06-21T00:04:35.000Z
552,21,2,5107.0,4.99,2005-07-09T05:42:32.000Z
553,21,1,5772.0,3.99,2005-07-10T12:27:40.000Z
554,21,1,5961.0,2.99,2005-07-10T22:43:23.000Z
555,21,2,6943.0,1.99,2005-07-26T22:28:13.000Z
556,21,1,7994.0,0.99,2005-07-28T13:56:54.000Z
557,21,2,8196.0,6.99,2005-07-28T21:56:11.000Z
558,21,2,8862.0,2.99,2005-07-29T22:49:23.000Z
559,21,2,9149.0,0.99,2005-07-30T09:45:12.000Z
560,21,1,9699.0,5.99,2005-07-31T06:29:25.000Z
561,21,2,10570.0,4.99,2005-08-01T12:23:06.000Z
562,21,1,10734.0,0.99,2005-08-01T18:28:47.000Z
563,21,2,11072.0,0.99,2005-08-02T06:10:57.000Z
564,21,2,11970.0,0.99,2005-08-17T16:53:09.000Z
565,21,2,12131.0,2.99,2005-08-17T22:34:16.000Z
566,21,2,12660.0,4.99,2005-08-18T18:07:23.000Z
567,21,1,12774.0,6.99,2005-08-18T22:34:22.000Z
568,21,1,13381.0,2.99,2005-08-19T20:37:57.000Z
569,21,2,13399.0,4.99,2005-08-19T21:09:28.000Z
570,21,1,13411.0,4.99,2005-08-19T21:43:38.000Z
571,21,1,13463.0,8.99,2005-08-19T23:50:54.000Z
572,21,1,13699.0,9.99,2005-08-20T08:26:14.000Z
573,21,1,13740.0,4.99,2005-08-20T09:48:43.000Z
574,21,2,14077.0,8.99,2005-08-20T22:24:07.000Z
575,21,2,14161.0,2.99,2005-08-21T01:51:59.000Z
576,21,2,14446.0,2.99,2005-08-21T11:10:41.000Z
577,21,1,14869.0,4.99,2005-08-22T02:20:26.000Z
578,21,1,14933.0,2.99,2006-02-14T15:16:03.000Z
579,22,1,370.0,4.99,2005-05-27T06:49:43.000Z
580,22,1,556.0,4.99,2005-05-28T07:31:36.000Z
581,22,2,820.0,8.99,2005-05-29T20:07:22.000Z
582,22,1,3419.0,2.99,2005-06-21T16:18:01.000Z
583,22,2,4215.0,2.99,2005-07-07T11:00:52.000Z
584,22,1,5294.0,6.99,2005-07-09T14:23:42.000Z
585,22,1,5815.0,2.99,2005-07-10T14:48:19.000Z
586,22,1,7087.0,4.99,2005-07-27T03:42:08.000Z
587,22,1,7705.0,7.99,2005-07-28T03:02:58.000Z
588,22,2,9410.0,0.99,2005-07-30T19:38:05.000Z
589,22,1,9580.0,4.99,2005-07-31T02:01:11.000Z
590,22,1,12023.0,5.99,2005-08-17T18:54:54.000Z
591,22,1,12124.0,2.99,2005-08-17T22:22:46.000Z
592,22,2,12809.0,0.99,2005-08-18T23:42:24.000Z
593,22,2,13060.0,9.99,2005-08-19T08:43:25.000Z
594,22,1,14056.0,2.99,2005-08-20T21:18:53.000Z
595,22,1,14564.0,6.99,2005-08-21T15:24:43.000Z
596,22,1,15134.0,7.99,2005-08-22T12:18:25.000Z
597,22,1,15589.0,6.99,2005-08-23T05:03:31.000Z
598,22,1,15658.0,4.99,2005-08-23T07:48:43.000Z
599,22,1,15793.0,4.99,2005-08-23T13:06:19.000Z
600,22,1,12222.0,4.99,2006-02-14T15:16:03.000Z
601,23,1,129.0,8.99,2005-05-25T20:20:03.000Z
602,23,1,654.0,2.99,2005-05-28T19:15:30.000Z
603,23,2,1090.0,0.99,2005-05-31T11:03:44.000Z
604,23,1,2753.0,1.99,2005-06-19T15:44:35.000Z
605,23,1,2827.0,0.99,2005-06-19T19:50:01.000Z
606,23,1,3015.0,5.99,2005-06-20T09:48:56.000Z
607,23,1,3055.0,4.99,2005-06-20T12:19:58.000Z
608,23,1,3461.0,2.99,2005-06-21T20:49:18.000Z
609,23,2,3736.0,3.99,2005-07-06T10:43:44.000Z
610,23,2,3781.0,2.99,2005-07-06T12:53:41.000Z
611,23,2,4853.0,2.99,2005-07-08T17:43:18.000Z
612,23,1,6213.0,2.99,2005-07-11T11:43:07.000Z
613,23,1,6238.0,2.99,2005-07-11T13:20:18.000Z
614,23,2,6917.0,5.99,2005-07-12T21:30:15.000Z
615,23,1,7155.0,7.99,2005-07-27T06:18:46.000Z
616,23,1,8015.0,2.99,2005-07-28T14:33:03.000Z
617,23,2,8718.0,0.99,2005-07-29T16:41:14.000Z
618,23,2,9209.0,5.99,2005-07-30T11:55:36.000Z
619,23,2,9255.0,9.99,2005-07-30T13:26:46.000Z
620,23,2,9718.0,3.99,2005-07-31T07:25:03.000Z
621,23,1,10132.0,6.99,2005-07-31T20:50:24.000Z
622,23,1,10898.0,2.99,2005-08-02T00:29:57.000Z
623,23,2,11501.0,2.99,2005-08-16T22:04:53.000Z
624,23,2,13290.0,2.99,2005-08-19T17:31:50.000Z
625,23,2,13331.0,4.99,2005-08-19T19:00:25.000Z
626,23,2,13429.0,6.99,2005-08-19T22:25:37.000Z
627,23,2,13511.0,0.99,2005-08-20T01:21:40.000Z
628,23,2,13557.0,0.99,2005-08-20T03:12:41.000Z
629,23,2,14482.0,2.99,2005-08-21T12:42:45.000Z
630,23,2,15532.0,2.99,2006-02-14T15:16:03.000Z
631,24,2,1007.0,6.99,2005-05-31T00:02:28.000Z
632,24,2,1077.0,2.99,2005-05-31T09:22:54.000Z
633,24,1,1716.0,2.99,2005-06-16T13:39:31.000Z
634,24,1,2070.0,2.99,2005-06-17T15:27:51.000Z
635,24,2,2116.0,4.99,2005-06-17T19:16:12.000Z
636,24,1,2451.0,5.99,2005-06-18T18:28:02.000Z
637,24,2,2963.0,7.99,2005-06-20T06:33:09.000Z
638,24,2,3649.0,7.99,2005-07-06T06:32:42.000Z
639,24,2,4378.0,2.99,2005-07-07T19:29:08.000Z
640,24,1,5310.0,0.99,2005-07-09T15:00:34.000Z
641,24,2,5648.0,0.99,2005-07-10T06:09:21.000Z
642,24,1,6855.0,4.99,2005-07-12T18:46:29.000Z
643,24,1,7266.0,1.99,2005-07-27T10:22:17.000Z
644,24,1,8947.0,4.99,2005-07-30T02:15:37.000Z
645,24,1,9723.0,0.99,2005-07-31T07:31:18.000Z
646,24,2,9925.0,0.99,2005-07-31T14:08:47.000Z
647,24,2,10491.0,2.99,2005-08-01T09:38:27.000Z
648,24,1,11209.0,2.99,2005-08-02T11:09:45.000Z
649,24,2,11546.0,2.99,2005-08-16T23:57:36.000Z
650,24,2,12165.0,8.99,2005-08-17T23:53:37.000Z
651,24,1,12745.0,2.99,2005-08-18T21:22:45.000Z
652,24,1,12999.0,1.99,2005-08-19T06:34:53.000Z
653,24,2,13058.0,4.99,2005-08-19T08:40:53.000Z
654,24,1,13247.0,0.99,2005-08-19T15:45:59.000Z
655,24,2,15357.0,4.99,2005-08-22T20:28:59.000Z
656,25,1,90.0,7.99,2005-05-25T13:31:25.000Z
657,25,2,1033.0,2.99,2005-05-31T03:50:07.000Z
658,25,1,1338.0,4.99,2005-06-15T11:17:34.000Z
659,25,1,1365.0,2.99,2005-06-15T13:09:55.000Z
660,25,2,1754.0,6.99,2005-06-16T16:13:23.000Z
661,25,2,2625.0,8.99,2005-06-19T07:23:11.000Z
662,25,1,2901.0,4.99,2005-06-20T01:41:28.000Z
663,25,1,3447.0,4.99,2005-06-21T19:53:31.000Z
664,25,1,4282.0,2.99,2005-07-07T14:26:31.000Z
665,25,1,4319.0,0.99,2005-07-07T16:50:27.000Z
666,25,2,4404.0,2.99,2005-07-07T20:31:53.000Z
667,25,1,5881.0,2.99,2005-07-10T18:19:43.000Z
668,25,1,6653.0,4.99,2005-07-12T10:06:17.000Z
669,25,2,6905.0,2.99,2005-07-12T21:02:18.000Z
670,25,2,8667.0,2.99,2005-07-29T14:40:57.000Z
671,25,2,8878.0,0.99,2005-07-29T23:15:57.000Z
672,25,1,9140.0,8.99,2005-07-30T09:12:01.000Z
673,25,2,9334.0,2.99,2005-07-30T16:56:38.000Z
674,25,2,9922.0,2.99,2005-07-31T13:59:37.000Z
675,25,2,10103.0,2.99,2005-07-31T19:49:13.000Z
676,25,1,10324.0,5.99,2005-08-01T03:49:06.000Z
677,25,2,10860.0,2.99,2005-08-01T23:12:32.000Z
678,25,1,10916.0,2.99,2005-08-02T01:05:59.000Z
679,25,1,11642.0,0.99,2005-08-17T03:48:05.000Z
680,25,1,12922.0,0.99,2005-08-19T03:48:48.000Z
681,25,1,14193.0,4.99,2005-08-21T02:38:27.000Z
682,25,1,14236.0,4.99,2005-08-21T04:13:16.000Z
683,25,1,15512.0,0.99,2005-08-23T01:57:30.000Z
684,25,1,15972.0,5.99,2005-08-23T19:00:30.000Z
685,26,1,796.0,2.99,2005-05-29T15:59:44.000Z
686,26,2,1105.0,2.99,2005-05-31T13:33:56.000Z
687,26,1,1440.0,5.99,2005-06-15T17:53:14.000Z
688,26,2,1706.0,4.99,2005-06-16T13:01:02.000Z
689,26,1,2093.0,9.99,2005-06-17T17:14:08.000Z
690,26,2,2416.0,3.99,2005-06-18T16:07:34.000Z
691,26,2,2421.0,6.99,2005-06-18T16:25:05.000Z
692,26,1,2532.0,4.99,2005-06-19T00:27:46.000Z
693,26,1,2745.0,4.99,2005-06-19T15:21:19.000Z
694,26,1,4065.0,2.99,2005-07-07T03:32:28.000Z
695,26,1,4274.0,4.99,2005-07-07T13:42:04.000Z
696,26,1,4382.0,4.99,2005-07-07T19:41:03.000Z
697,26,2,4402.0,0.99,2005-07-07T20:28:46.000Z
698,26,1,4431.0,6.99,2005-07-07T21:39:02.000Z
699,26,1,4536.0,3.99,2005-07-08T02:43:22.000Z
700,26,1,4641.0,6.99,2005-07-08T08:09:46.000Z
701,26,1,5437.0,2.99,2005-07-09T20:32:29.000Z
702,26,1,6149.0,1.99,2005-07-11T08:19:31.000Z
703,26,2,6243.0,2.99,2005-07-11T13:53:25.000Z
704,26,2,7328.0,0.99,2005-07-27T12:55:18.000Z
705,26,1,8241.0,4.99,2005-07-28T23:33:36.000Z
706,26,1,9484.0,0.99,2005-07-30T22:31:40.000Z
707,26,1,10386.0,3.99,2005-08-01T05:42:20.000Z
708,26,1,10996.0,3.99,2005-08-02T03:48:11.000Z
709,26,2,11314.0,2.99,2005-08-02T15:04:08.000Z
710,26,1,11338.0,0.99,2005-08-02T16:00:12.000Z
711,26,1,11744.0,5.99,2005-08-17T07:54:30.000Z
712,26,2,13111.0,4.99,2005-08-19T10:25:10.000Z
713,26,2,14183.0,4.99,2005-08-21T02:24:29.000Z
714,26,2,14192.0,8.99,2005-08-21T02:37:42.000Z
715,26,2,14603.0,1.99,2005-08-21T16:51:06.000Z
716,26,1,14677.0,7.99,2005-08-21T19:12:30.000Z
717,26,1,15384.0,2.99,2005-08-22T21:34:44.000Z
718,26,1,15722.0,7.99,2005-08-23T10:16:29.000Z
719,27,2,787.0,2.99,2005-05-29T15:03:03.000Z
720,27,1,1310.0,4.99,2005-06-15T09:11:42.000Z
721,27,2,1480.0,4.99,2005-06-15T20:17:17.000Z
722,27,2,1699.0,2.99,2005-06-16T12:05:09.000Z
723,27,2,1960.0,3.99,2005-06-17T07:59:57.000Z
724,27,2,2512.0,2.99,2005-06-18T22:48:47.000Z
725,27,1,2815.0,4.99,2005-06-19T19:03:29.000Z
726,27,1,3038.0,1.99,2005-06-20T11:28:59.000Z
727,27,2,3420.0,3.99,2005-06-21T16:22:36.000Z
728,27,2,4038.0,0.99,2005-07-07T01:52:53.000Z
729,27,1,4510.0,5.99,2005-07-08T01:34:51.000Z
730,27,1,5552.0,0.99,2005-07-10T02:01:19.000Z
731,27,1,5736.0,4.99,2005-07-10T10:45:48.000Z
732,27,2,6115.0,0.99,2005-07-11T06:36:50.000Z
733,27,2,6562.0,5.99,2005-07-12T04:26:26.000Z
734,27,2,6658.0,4.99,2005-07-12T10:13:21.000Z
735,27,1,7927.0,1.99,2005-07-28T11:13:42.000Z
736,27,2,9244.0,0.99,2005-07-30T13:06:53.000Z
737,27,2,9636.0,5.99,2005-07-31T04:12:59.000Z
738,27,1,9673.0,7.99,2005-07-31T05:34:55.000Z
739,27,1,9908.0,4.99,2005-07-31T13:39:52.000Z
740,27,1,10794.0,7.99,2005-08-01T20:51:15.000Z
741,27,1,10852.0,4.99,2005-08-01T23:00:33.000Z
742,27,1,11234.0,0.99,2005-08-02T12:12:17.000Z
743,27,1,11661.0,8.99,2005-08-17T04:25:57.000Z
744,27,2,11740.0,6.99,2005-08-17T07:48:31.000Z
745,27,2,12021.0,5.99,2005-08-17T18:52:43.000Z
746,27,2,12461.0,0.99,2005-08-18T10:28:14.000Z
747,27,1,12531.0,2.99,2005-08-18T12:57:50.000Z
748,27,2,13816.0,4.99,2005-08-20T12:13:56.000Z
749,27,1,15048.0,0.99,2005-08-22T09:00:04.000Z
750,28,2,388.0,2.99,2005-05-27T09:37:27.000Z
751,28,1,868.0,2.99,2005-05-30T03:19:55.000Z
752,28,2,1240.0,2.99,2005-06-15T03:58:07.000Z
753,28,1,1543.0,4.99,2005-06-16T00:24:08.000Z
754,28,2,2299.0,3.99,2005-06-18T07:18:52.000Z
755,28,2,2604.0,0.99,2005-06-19T05:30:10.000Z
756,28,1,3231.0,0.99,2005-06-21T01:25:00.000Z
757,28,1,3845.0,0.99,2005-07-06T15:38:14.000Z
758,28,2,4704.0,0.99,2005-07-08T10:45:35.000Z
759,28,2,4951.0,4.99,2005-07-08T21:58:21.000Z
760,28,2,5653.0,2.99,2005-07-10T06:21:27.000Z
761,28,1,5817.0,5.99,2005-07-10T14:49:12.000Z
762,28,2,6032.0,0.99,2005-07-11T01:49:01.000Z
763,28,2,6476.0,0.99,2005-07-12T00:37:48.000Z
764,28,1,7580.0,9.99,2005-07-27T22:07:40.000Z
765,28,1,8464.0,4.99,2005-07-29T07:18:20.000Z
766,28,1,8901.0,2.99,2005-07-30T00:07:12.000Z
767,28,2,9544.0,2.99,2005-07-31T00:44:51.000Z
768,28,2,9593.0,4.99,2005-07-31T02:22:30.000Z
769,28,2,9705.0,4.99,2005-07-31T06:40:33.000Z
770,28,2,10116.0,2.99,2005-07-31T20:14:02.000Z
771,28,2,10294.0,6.99,2005-08-01T02:48:12.000Z
772,28,1,11444.0,2.99,2005-08-02T19:32:55.000Z
773,28,1,11856.0,3.99,2005-08-17T12:44:49.000Z
774,28,2,12190.0,2.99,2005-08-18T00:54:44.000Z
775,28,1,12359.0,0.99,2005-08-18T06:44:05.000Z
776,28,1,12708.0,2.99,2005-08-18T19:59:17.000Z
777,28,2,13783.0,4.99,2005-08-20T11:11:03.000Z
778,28,2,14540.0,2.99,2005-08-21T14:34:23.000Z
779,28,1,15445.0,4.99,2005-08-22T23:48:29.000Z
780,28,1,15491.0,2.99,2005-08-23T01:08:40.000Z
781,28,2,12938.0,2.99,2006-02-14T15:16:03.000Z
782,29,2,194.0,1.99,2005-05-26T05:52:33.000Z
783,29,1,2655.0,0.99,2005-06-19T09:38:42.000Z
784,29,1,2673.0,0.99,2005-06-19T10:42:20.000Z
785,29,1,2701.0,7.99,2005-06-19T12:33:06.000Z
786,29,1,2735.0,2.99,2005-06-19T14:42:07.000Z
787,29,2,2801.0,2.99,2005-06-19T18:18:09.000Z
788,29,2,2923.0,2.99,2005-06-20T03:16:07.000Z
789,29,1,3324.0,2.99,2005-06-21T07:49:16.000Z
790,29,2,4262.0,6.99,2005-07-07T13:24:30.000Z
791,29,1,4313.0,0.99,2005-07-07T16:36:56.000Z
792,29,2,4535.0,0.99,2005-07-08T02:40:46.000Z
793,29,2,5442.0,10.99,2005-07-09T20:55:19.000Z
794,29,1,5857.0,1.99,2005-07-10T16:59:29.000Z
795,29,2,7237.0,3.99,2005-07-27T09:12:36.000Z
796,29,1,7451.0,6.99,2005-07-27T17:18:41.000Z
797,29,1,7453.0,0.99,2005-07-27T17:27:13.000Z
798,29,2,8673.0,2.99,2005-07-29T14:50:14.000Z
799,29,2,9392.0,4.99,2005-07-30T18:50:13.000Z
800,29,1,9946.0,4.99,2005-07-31T14:48:54.000Z
801,29,1,10543.0,5.99,2005-08-01T11:36:09.000Z
802,29,2,10899.0,1.99,2005-08-02T00:30:21.000Z
803,29,1,11079.0,4.99,2005-08-02T06:29:10.000Z
804,29,2,11962.0,2.99,2005-08-17T16:34:38.000Z
805,29,1,12488.0,4.99,2005-08-18T11:48:22.000Z
806,29,1,12508.0,2.99,2005-08-18T12:20:13.000Z
807,29,2,12569.0,6.99,2005-08-18T14:20:46.000Z
808,29,2,12615.0,6.99,2005-08-18T16:16:07.000Z
809,29,2,13173.0,2.99,2005-08-19T12:50:36.000Z
810,29,1,13436.0,0.99,2005-08-19T22:36:25.000Z
811,29,2,13777.0,2.99,2005-08-20T11:03:35.000Z
812,29,1,13832.0,3.99,2005-08-20T13:00:25.000Z
813,29,1,14174.0,0.99,2005-08-21T02:01:45.000Z
814,29,1,14703.0,4.99,2005-08-21T20:01:19.000Z
815,29,1,14985.0,7.99,2005-08-22T06:35:56.000Z
816,29,1,14997.0,5.99,2005-08-22T06:53:00.000Z
817,29,2,15577.0,0.99,2006-02-14T15:16:03.000Z
818,30,2,1874.0,1.99,2005-06-17T01:39:20.000Z
819,30,2,1895.0,2.99,2005-06-17T03:25:12.000Z
820,30,2,2154.0,4.99,2005-06-17T21:59:42.000Z
821,30,2,2730.0,2.99,2005-06-19T14:10:09.000Z
822,30,1,3964.0,4.99,2005-07-06T21:23:02.000Z
823,30,2,4471.0,2.99,2005-07-07T23:21:29.000Z
824,30,2,4642.0,2.99,2005-07-08T08:13:28.000Z
825,30,2,5028.0,5.99,2005-07-09T01:34:45.000Z
826,30,1,5108.0,9.99,2005-07-09T05:44:30.000Z
827,30,1,5289.0,0.99,2005-07-09T14:14:08.000Z
828,30,2,5972.0,7.99,2005-07-10T23:08:54.000Z
829,30,1,6249.0,0.99,2005-07-11T14:02:02.000Z
830,30,2,6359.0,2.99,2005-07-11T20:06:17.000Z
831,30,2,7394.0,2.99,2005-07-27T15:03:08.000Z
832,30,2,7769.0,4.99,2005-07-28T05:45:23.000Z
833,30,1,8030.0,4.99,2005-07-28T15:12:53.000Z
834,30,2,8038.0,4.99,2005-07-28T15:32:55.000Z
835,30,1,8083.0,4.99,2005-07-28T17:09:48.000Z
836,30,1,8641.0,2.99,2005-07-29T13:37:30.000Z
837,30,2,9309.0,2.99,2005-07-30T15:55:53.000Z
838,30,2,9551.0,0.99,2005-07-31T01:04:58.000Z
839,30,1,9641.0,0.99,2005-07-31T04:33:48.000Z
840,30,1,9998.0,2.99,2005-07-31T16:40:35.000Z
841,30,1,10235.0,6.99,2005-08-01T00:57:48.000Z
842,30,1,12240.0,2.99,2005-08-18T02:27:11.000Z
843,30,1,12546.0,2.99,2005-08-18T13:29:37.000Z
844,30,2,12758.0,0.99,2005-08-18T21:58:34.000Z
845,30,1,13435.0,0.99,2005-08-19T22:35:44.000Z
846,30,1,13682.0,4.99,2005-08-20T07:50:39.000Z
847,30,1,14339.0,0.99,2005-08-21T07:37:15.000Z
848,30,1,14585.0,2.99,2005-08-21T16:18:33.000Z
849,30,1,15063.0,4.99,2005-08-22T09:39:51.000Z
850,30,1,15544.0,4.99,2005-08-23T03:17:56.000Z
851,30,2,15829.0,2.99,2005-08-23T14:17:14.000Z
852,31,2,1656.0,4.99,2005-06-16T09:05:40.000Z
853,31,1,1838.0,1.99,2005-06-16T22:20:16.000Z
854,31,1,2233.0,0.99,2005-06-18T02:57:36.000Z
855,31,2,2341.0,6.99,2005-06-18T10:35:30.000Z
856,31,1,2396.0,7.99,2005-06-18T14:49:48.000Z
857,31,2,2438.0,0.99,2005-06-18T17:34:21.000Z
858,31,1,2530.0,0.99,2005-06-19T00:20:00.000Z
859,31,2,2648.0,4.99,2005-06-19T09:06:20.000Z
860,31,2,3117.0,2.99,2005-06-20T17:05:15.000Z
861,31,2,3172.0,1.99,2005-06-20T21:19:25.000Z
862,31,1,3205.0,0.99,2005-06-20T23:38:47.000Z
863,31,1,3701.0,4.99,2005-07-06T09:12:45.000Z
864,31,2,3967.0,4.99,2005-07-06T21:45:10.000Z
865,31,1,4122.0,6.99,2005-07-07T06:15:35.000Z
866,31,2,4738.0,9.99,2005-07-08T12:24:58.000Z
867,31,1,6208.0,3.99,2005-07-11T11:34:56.000Z
868,31,2,6580.0,4.99,2005-07-12T05:26:10.000Z
869,31,1,7000.0,1.99,2005-07-27T00:23:24.000Z
870,31,2,7138.0,3.99,2005-07-27T05:47:13.000Z
871,31,2,7178.0,2.99,2005-07-27T07:09:25.000Z
872,31,2,7464.0,2.99,2005-07-27T17:49:42.000Z
873,31,2,8997.0,0.99,2005-07-30T03:53:56.000Z
